Kit ID,Borough,Zipcode,Date Collected,Date Received,Lead First_Draw (mg/L),Lead 1-2 Minute Flush (mg/L),Lead 5 Minute Flush (mg/L),Copper First Draw (mg/L),Copper 1-2 Minute Flush (mg/L),Copper 5 minute Flush (mg/L)
16225746,BROOKLYN,11221,03/05/2016,03/15/2016,0,0,,0.145,0.05,
16226328,ASTORIA,11105,03/05/2016,03/18/2016,0,0,,0.226,0.022,
16225734,SUNNYSIDE,11104,03/06/2016,03/10/2016,0.01,0.028,,0.15,0.019,
16225404,NEW YORK,10011,03/06/2016,03/16/2016,0,0,,0.173,0.189,
16226398,ARVERNE,11692,03/06/2016,03/11/2016,0,0,,0.206,0.096,
16225859,BROOKLYN,11201,03/06/2016,03/09/2016,0,0,,0.13,0.042,
16226195,BROOKLYN,11231,03/06/2016,03/16/2016,0,0,,0.173,0.144,
16224839,BROOKLYN,11204,03/06/2016,03/09/2016,0.001,0.001,,0.043,0.038,
16226228,BROOKLYN,11238,03/06/2016,03/14/2016,0,0,,0.198,0.058,
16225688,NEW YORK,10035,03/06/2016,03/14/2016,0,0,,0.21,0.014,
16226288,NEW YORK,10003,03/07/2016,03/14/2016,0,0,,0.225,0.045,
16225775,FRESH MEADOWS,11366,03/07/2016,03/09/2016,0,0,,0.203,0.017,
16226003,NEW YORK,10023,03/07/2016,03/17/2016,0,0,,0.074,0.051,
16226161,NEW YORK,10021,03/07/2016,03/15/2016,0,0,,0.075,0.059,
16225727,NEW YORK,10010,03/07/2016,03/10/2016,0.001,0,,0.164,0.058,
16225894,RIDGEWOOD,11385,03/07/2016,03/14/2016,0,0,,0.052,0.022,
16300391,BROOKLYN,11209,03/07/2016,03/08/2016,0.006,0.017,0.002,0.361,0.119,0.025
16225740,BROOKLYN,11205,03/07/2016,03/15/2016,0.001,0,,0.184,0.015,
16226380,NEW YORK,10025,03/07/2016,03/09/2016,0.001,0,,0.194,0.01,
16226087,ASTORIA,11105,03/07/2016,03/09/2016,0.001,0,,0.173,0.028,
16225835,KEW GARDENS,11415,03/07/2016,03/17/2016,0,0,,0.049,0.004,
16225183,NEW YORK,10017,03/07/2016,03/10/2016,0,0,,0.193,0.048,
16225996,NEW YORK,10016,03/07/2016,03/11/2016,0,0,,0.069,0.036,
16225814,BRONX,10458,03/07/2016,03/17/2016,0,0,,0.039,0.035,
16300392,STATEN ISLAND,10306,03/07/2016,03/08/2016,0.005,0,0.001,0.236,0.169,0.041
16225534,BROOKLYN,11233,03/07/2016,03/11/2016,0,0,,0.094,0.02,
16226334,NEW YORK,10024,03/07/2016,03/14/2016,0.018,0.022,,1.738,2.006,
16226345,NEW YORK,10019,03/07/2016,03/11/2016,0.001,0,,0.135,0.038,
16226237,FOREST HILLS,11375,03/07/2016,03/11/2016,0,0,,0.161,0.066,
16226349,NEW YORK,10017,03/07/2016,03/15/2016,0,0,,0.054,0.136,
16225287,NEW YORK,10029,03/08/2016,03/11/2016,0,0,,0.178,0.057,
16225885,FLUSHING,11355,03/08/2016,03/11/2016,0,0,,0.147,0.143,
16226343,NEW YORK,10001,03/08/2016,03/11/2016,0,0,,0.157,0.074,
16226423,NEW YORK,10025,03/08/2016,03/10/2016,0,0,,0.046,0.02,
16225297,BROOKLYN,11209,03/08/2016,03/17/2016,0,0,,0.023,0.009,
16225392,NEW YORK,10017,03/08/2016,03/15/2016,0,0,,0.141,0.037,
16226431,NEW YORK,10003,03/08/2016,03/10/2016,0.001,0,,0.135,0.008,
16225015,BROOKLYN,11231,03/08/2016,03/14/2016,0,0,,0.197,0.039,
16226348,BROOKLYN,11230,03/08/2016,03/16/2016,0.006,0,,0.177,0.314,
16226355,BROOKLYN,11219,03/08/2016,03/15/2016,0.001,0,,0.134,0.013,
16225628,BROOKLYN,11226,03/08/2016,03/10/2016,0,0,,0.153,0.031,
16226143,BRONX,10463,03/08/2016,03/11/2016,0,0,,0.068,0.012,
16225745,NEW YORK,10025,03/09/2016,03/15/2016,0,0,,0.182,0.1,
16224979,NEW YORK,10024,03/09/2016,03/14/2016,0,0,,0.185,0.131,
16226438,MASPETH,11378,03/09/2016,03/11/2016,0.002,0,,0.063,0.012,
16225012,NEW YORK,10032,03/09/2016,03/17/2016,0,0,,0.096,0.028,
12217562,BROOKLYN,11215,03/09/2016,03/16/2016,0.001,0,,0.127,0.185,
16226304,BROOKLYN,11212,03/09/2016,03/17/2016,0,0,,0.144,0.152,
16226432,NEW YORK,10013,03/09/2016,03/15/2016,0,0,,0.058,0.015,
15224108,NEW YORK,10016,03/09/2016,03/15/2016,0.003,0,,0.175,0.039,
16225733,NEW YORK,10011,03/09/2016,03/14/2016,0,0,,0.035,0.012,
16226435,NEW YORK,10029,03/09/2016,03/15/2016,0,0,,0.115,0.013,
16226285,JACKSON HEIGHTS,11372,03/09/2016,03/15/2016,0,0,,0.073,0.02,
16226365,BROOKLYN,11218,03/09/2016,03/15/2016,0.001,0.002,,0.224,0.181,
16226364,BROOKLYN,11215,03/09/2016,03/15/2016,0,0,,0.013,0.012,
16226298,NEW YORK,10014,03/09/2016,03/10/2016,0,0,,0.062,0.051,
16225949,NEW YORK,10028,03/09/2016,03/16/2016,0.001,0,,0.243,0.133,
16226408,NEW YORK,10009,03/10/2016,03/15/2016,0,0,,0.144,0.129,
16226417,BROOKLYN,11201,03/10/2016,03/15/2016,0,0,,0.217,0.032,
16226027,REGO PARK,11374,03/10/2016,03/15/2016,0,0,,0.075,0.017,
16226377,NEW YORK,10036,03/10/2016,03/15/2016,0,0,,0.107,0.037,
16226446,SUNNYSIDE,11104,03/10/2016,03/15/2016,0.027,0,,0.391,0.018,
16226194,NEW YORK,10017,03/10/2016,03/15/2016,0.003,0,,0.098,0.016,
16226258,NEW YORK,10019,03/10/2016,03/16/2016,0,0,,0.204,0.103,
16225829,NEW YORK,10027,03/10/2016,03/15/2016,0,0,,0.071,0.026,
16226458,BROOKLYN,11215,03/10/2016,03/15/2016,0.002,0,,0.178,0.042,
16226523,ROSEDALE,11422,03/10/2016,03/18/2016,0,0.018,,0.095,0.03,
16226517,NEW YORK,10036,03/10/2016,03/14/2016,0,0,,0.015,0.005,
16226465,BROOKLYN,11223,03/11/2016,03/15/2016,0.002,0,,0.103,0.015,
16226354,BROOKLYN,11211,03/11/2016,03/21/2016,0,0,,0.108,0.062,
16226496,STATEN ISLAND,10301,03/11/2016,03/14/2016,0,0,,0.084,0.011,
16226291,BROOKLYN,11231,03/11/2016,03/16/2016,0.002,0,,0.198,0.024,
16226362,BROOKLYN,11235,03/11/2016,03/18/2016,0,0,,0.17,0.08,
15224136,OAKLAND GARDENS,11364,03/11/2016,03/14/2016,0,0,,0.11,0.083,
16226165,BROOKLYN,11233,03/11/2016,03/16/2016,0,0,,0.029,0.027,
16226205,BROOKLYN,11229,03/11/2016,03/16/2016,0,0,,0.049,0.177,
16226120,NEW YORK,10024,03/11/2016,03/16/2016,0.003,0,,0.201,0.079,
16225093,BROOKLYN,11215,03/12/2016,03/16/2016,0,0,,0.297,0.035,
16226475,LITTLE NECK,11363,03/12/2016,03/17/2016,0,0,,0.232,0.104,
16226495,BROOKLYN,11222,03/12/2016,03/16/2016,0.001,0.011,,0.15,0.043,
16226273,NEW YORK,10024,03/12/2016,03/16/2016,0,0,,0.134,0.014,
16226369,BROOKLYN,11211,03/12/2016,03/15/2016,0,0,,0.202,0.032,
16225890,BROOKLYN,11233,03/12/2016,03/18/2016,0,0,,0.27,0.099,
15223518,BROOKLYN,11217,03/12/2016,03/18/2016,0.014,0.008,,0.119,0.039,
16226104,QUEENS VILLAGE,11427,03/12/2016,03/21/2016,0.002,0.002,,0.081,0.048,
16226512,BROOKLYN,11237,03/12/2016,03/22/2016,0,0.002,,0.301,0.022,
16225945,LITTLE NECK,11363,03/13/2016,03/15/2016,0,0,,0.208,0.038,
16225954,NEW YORK,10027,03/13/2016,03/22/2016,0,0,,0.15,0.099,
16226528,BROOKLYN,11229,03/13/2016,03/17/2016,0.004,0,,0.216,0.026,
16227865,NEW YORK,10014,03/13/2016,03/24/2016,0,0,,0.135,0.02,
15224308,BROOKLYN,11215,03/13/2016,03/22/2016,0.003,0.002,,0.126,0.015,
16226473,FRESH MEADOWS,11365,03/13/2016,03/17/2016,0,0,,0.084,0.012,
16226129,BROOKLYN,11220,03/13/2016,03/22/2016,0.001,0,,0.221,0.021,
16300389,MIDDLE VILLAGE,11379,03/13/2016,03/16/2016,0.001,0.002,0.001,0.128,0.007,0.007
16226571,NEW YORK,10009,03/13/2016,03/22/2016,0,0,,0.063,0.012,
16226568,NEW YORK,10025,03/13/2016,03/21/2016,0,0,,0.141,0.114,
16226541,BROOKLYN,11215,03/13/2016,03/15/2016,0.002,0,,0.167,0.035,
16226538,FRESH MEADOWS,11365,03/14/2016,03/22/2016,0,0,,0.15,0.113,
16226220,FOREST HILLS,11375,03/14/2016,03/17/2016,0,0,,0.106,0.098,
16225552,NEW YORK,10027,03/14/2016,03/18/2016,0,0,,0.063,0.009,
16226630,BROOKLYN,11238,03/14/2016,03/16/2016,0.001,0.011,,0.15,0.042,
16226487,BROOKLYN,11218,03/14/2016,03/17/2016,0.002,0.001,,0.187,0.112,
16226456,BROOKLYN,11205,03/14/2016,03/17/2016,0,0,,0.182,0.014,
16225709,BROOKLYN,11233,03/14/2016,03/21/2016,0,0,,0.249,0.225,
16226546,BROOKLYN,11249,03/14/2016,03/22/2016,0,0,,0.283,0.288,
16226163,BROOKLYN,11215,03/14/2016,03/17/2016,0.002,0,,0.077,0.037,
16225363,BROOKLYN,11249,03/14/2016,03/21/2016,0,0,,0.113,0.012,
16226623,NEW YORK,10040,03/14/2016,03/17/2016,0,0,,0.042,0.014,
16226537,BROOKLYN,11232,03/14/2016,03/22/2016,0,0,,0.111,0.011,
16226555,NEW YORK,10028,03/14/2016,03/16/2016,0,0,,0.072,0.033,
16226626,NEW YORK,10024,03/14/2016,03/22/2016,0,0,,0.023,0.01,
16226652,NEW YORK,10034,03/14/2016,03/18/2016,0,0,,0.12,0.018,
16226507,WOODSIDE,11377,03/14/2016,03/18/2016,0,0,,0.278,0.101,
16225861,BRONX,10459,03/14/2016,03/15/2016,0.04,0.001,,0.081,0.124,
16226672,BROOKLYN,11237,03/14/2016,03/18/2016,0.001,0,,0.093,0.018,
16226595,BAYSIDE,11360,03/14/2016,03/21/2016,0,0,,0.092,0.083,
16226648,ASTORIA,11103,03/14/2016,03/22/2016,0,0,,0.188,0.099,
16226471,BROOKLYN,11230,03/15/2016,03/17/2016,0,0,,0.045,0.034,
16226394,NEW YORK,10128,03/15/2016,03/18/2016,0,0,,0.118,0.014,
15223560,BRONX,10471,03/15/2016,03/18/2016,0,0,,0.126,0.03,
16226542,BROOKLYN,11223,03/15/2016,03/18/2016,0.005,0.002,,0.14,0.051,
16225671,FOREST HILLS,11375,03/15/2016,03/18/2016,0,0,,0.129,0.021,
16226635,NEW YORK,10038,03/15/2016,03/18/2016,0.002,0,,0.161,0.02,
16226551,JACKSON HEIGHTS,11372,03/15/2016,03/21/2016,0,0,,0.192,0.055,
16226584,NEW YORK,10021,03/15/2016,03/17/2016,0.002,0,,0.094,0.013,
16226171,BROOKLYN,11238,03/15/2016,03/25/2016,0,0.002,,0.18,0.139,
16226562,BROOKLYN,11217,03/15/2016,03/21/2016,0,0,,0.151,0.063,
16226604,BROOKLYN,11211,03/15/2016,03/17/2016,0,0,,0.097,0.014,
16226580,BROOKLYN,11216,03/15/2016,03/28/2016,0.001,0.002,,0.216,0.082,
16226633,BROOKLYN,11229,03/15/2016,03/17/2016,0,0,,0.039,0.016,
16226588,NEW YORK,10013,03/15/2016,03/21/2016,0,0,,0.406,0.363,
16226468,BROOKLYN,11220,03/16/2016,03/22/2016,0.003,0.008,,0.14,0.019,
16225412,NEW YORK,10019,03/16/2016,03/18/2016,0.002,0,,0.168,0.02,
16226583,BROOKLYN,11238,03/16/2016,03/24/2016,0,0,,0.232,0.121,
16226217,OZONE PARK,11417,03/16/2016,03/22/2016,0,0.001,,0.048,0.153,
16226326,ASTORIA,11105,03/16/2016,03/21/2016,0.002,0,,0.147,0.025,
16226598,BROOKLYN,11217,03/16/2016,03/21/2016,0.002,0.001,,0.056,0.02,
16226615,BROOKLYN,11229,03/16/2016,03/18/2016,0,0,,0.119,0.095,
16226722,BROOKLYN,11211,03/16/2016,03/22/2016,0,0,,0.293,0.194,
16226155,RIDGEWOOD,11385,03/16/2016,03/22/2016,0.011,0.001,,0.057,0.013,
16226536,BROOKLYN,11217,03/16/2016,03/24/2016,0,0,,0.131,0.04,
16226669,NEW YORK,10034,03/16/2016,03/22/2016,0.001,0,,0.12,0.022,
16224809,BROOKLYN,11231,03/17/2016,03/22/2016,0,0,,0.14,0.02,
16226662,BROOKLYN,11220,03/17/2016,03/21/2016,0,0,,0.143,0.018,
16226543,BROOKLYN,11231,03/17/2016,03/22/2016,0,0,,0.169,0.025,
16226250,NEW YORK,10025,03/17/2016,03/21/2016,0,0,,0.104,0.03,
16226747,BROOKLYN,11215,03/17/2016,03/22/2016,0.001,0,,0.091,0.011,
16226294,NEW YORK,10128,03/17/2016,03/22/2016,0,0,,0.107,0.043,
16226534,BROOKLYN,11217,03/17/2016,03/24/2016,0,0,,0.14,0.035,
16226768,NEW YORK,10026,03/17/2016,03/28/2016,0,0,,0.211,0.27,
16224944,NEW YORK,10024,03/17/2016,03/22/2016,0,0.003,,0.225,0.205,
16226653,LONG ISLAND CITY,11101,03/17/2016,03/22/2016,0,0,,0.03,0.022,
16226589,BROOKLYN,11215,03/17/2016,03/22/2016,0.001,0,,0.023,0.011,
16224964,QUEENS VILLAGE,11428,03/17/2016,03/22/2016,0,0,,0.148,0.072,
16226547,BROOKLYN,11225,03/17/2016,03/22/2016,0,0,,0.014,0.005,
16225541,BROOKLYN,11207,03/17/2016,03/24/2016,0,0,,0.032,0.004,
15300375,BROOKLYN,11225,03/17/2016,03/28/2016,0.105,0.006,0.004,0.107,0.021,0.008
16227396,FLUSHING,11367,03/18/2016,03/19/2016,0,0,,0.048,0.01,
16226757,FOREST HILLS,11375,03/18/2016,03/22/2016,0,0,,0.208,0.119,
16226687,NEW YORK,10028,03/18/2016,03/25/2016,0,0,,0.286,0.232,
16226772,BROOKLYN,11220,03/18/2016,03/28/2016,0,0,,0.005,0.003,
16226748,BROOKLYN,11209,03/18/2016,03/22/2016,0,0,,0.065,0.02,
16226705,BROOKLYN,11238,03/18/2016,03/28/2016,0,0,,0.115,0.016,
16226123,NEW YORK,10003,03/18/2016,03/25/2016,0,0,,0.274,0.025,
16226784,WOODHAVEN,11421,03/18/2016,03/28/2016,0.004,0.013,,0.307,0.218,
16226782,STATEN ISLAND,10303,03/18/2016,03/21/2016,0,0,,0.121,0.032,
15222743,BROOKLYN,11231,03/18/2016,03/22/2016,0,0,,0.24,0.048,
16227553,NEW YORK,10035,03/18/2016,03/19/2016,0.001,0,,0.017,0.032,
16227561,BROOKLYN,11224,03/18/2016,03/19/2016,0,0,,0.046,0.012,
16227592,BROOKLYN,11205,03/18/2016,03/19/2016,0,0,,0.042,0.017,
16227407,NEW YORK,10029,03/18/2016,03/19/2016,0,0,,0.05,0.013,
16227535,NEW YORK,10039,03/18/2016,03/19/2016,0,0,,0.013,0.01,
16227400,BROOKLYN,11236,03/18/2016,03/19/2016,0,0,,0.026,0.007,
16227424,BROOKLYN,11208,03/18/2016,03/19/2016,0.001,0,,0.076,0.028,
16227350,BROOKLYN,11213,03/18/2016,03/19/2016,0.001,0,,0.074,0.019,
16227367,NEW YORK,10034,03/18/2016,03/19/2016,0,0,,0.007,0.006,
16227534,NEW YORK,10039,03/18/2016,03/19/2016,0,0,,0.031,0.026,
16227507,STATEN ISLAND,10304,03/18/2016,03/19/2016,0.011,0,,0.094,0.014,
16227576,STATEN ISLAND,10305,03/18/2016,03/19/2016,0,0,,0.08,0.017,
16227432,STATEN ISLAND,10303,03/18/2016,03/19/2016,0,0,,0.103,0.012,
16227431,NEW YORK,10002,03/18/2016,03/19/2016,0.001,0,,0.023,0.008,
16227508,STATEN ISLAND,10310,03/18/2016,03/19/2016,0,0,,0.059,0.02,
16227328,BROOKLYN,11233,03/18/2016,03/19/2016,0,0,,0.267,0.014,
16227475,BROOKLYN,11207,03/18/2016,03/19/2016,0,0,,0.114,0.021,
16227514,NEW YORK,10029,03/18/2016,03/19/2016,0,0,,0.074,0.041,
16227531,NEW YORK,10039,03/18/2016,03/19/2016,0,0.001,,0.011,0.02,
16227583,NEW YORK,10032,03/18/2016,03/19/2016,0,0,,0.017,0.036,
16227354,WOODSIDE,11377,03/18/2016,03/19/2016,0.032,0,,0.132,0.004,
16227463,NEW YORK,10027,03/18/2016,03/19/2016,0,0,,0.033,0.031,
16227505,STATEN ISLAND,10304,03/18/2016,03/19/2016,0.002,0,,0.043,0.01,
16227527,BROOKLYN,11224,03/18/2016,03/19/2016,0.039,0,,0.385,0.045,
16227533,NEW YORK,10039,03/18/2016,03/19/2016,0,0,,0.007,0.007,
16227341,NEW YORK,10002,03/18/2016,03/19/2016,0.002,0,,0.048,0.018,
16227358,BROOKLYN,11229,03/18/2016,03/19/2016,0.003,0,,0.138,0.025,
16227372,BROOKLYN,11234,03/18/2016,03/19/2016,0.003,0,,0.062,0.023,
16227577,STATEN ISLAND,10305,03/18/2016,03/19/2016,0.001,0,,0.063,0.018,
16227319,NEW YORK,10002,03/18/2016,03/19/2016,0.017,0.003,,0.169,0.076,
16227460,NEW YORK,10027,03/18/2016,03/19/2016,0.002,0.002,,0.016,0.017,
16227530,NEW YORK,10025,03/18/2016,03/19/2016,0,0,,0.055,0.02,
16227513,NEW YORK,10029,03/18/2016,03/19/2016,0,0,,0.023,0.008,
16227471,BROOKLYN,11236,03/18/2016,03/19/2016,0.001,0,,0.108,0.013,
16227329,BROOKLYN,11233,03/18/2016,03/19/2016,0,0,,0.027,0.006,
16227324,JAMAICA,11433,03/18/2016,03/19/2016,0.001,0,,0.047,0.006,
16227413,BRONX,10465,03/18/2016,03/19/2016,0,0,,0.049,0.022,
16227487,NEW YORK,10029,03/18/2016,03/19/2016,0.001,0,,0.203,0.12,
16227563,JAMAICA,11433,03/18/2016,03/19/2016,0,0,,0.017,0.01,
16227449,BROOKLYN,11223,03/18/2016,03/19/2016,0.001,0,,0.071,0.026,
16227477,BROOKLYN,11207,03/18/2016,03/19/2016,0,0,,0.033,0.008,
16227556,STATEN ISLAND,10301,03/18/2016,03/19/2016,0.001,0,,0.145,0.036,
16227356,BROOKLYN,11229,03/18/2016,03/19/2016,0,0,,0.07,0.014,
16227550,BROOKLYN,11217,03/18/2016,03/19/2016,0,0,,0.02,0.007,
16227462,NEW YORK,10027,03/18/2016,03/19/2016,0,0,,0.013,0.014,
16227472,BROOKLYN,11236,03/18/2016,03/19/2016,0.001,0,,0.116,0.014,
16227465,BROOKLYN,11208,03/18/2016,03/19/2016,0,0,,0.242,0.051,
16227370,BROOKLYN,11234,03/18/2016,03/19/2016,0.003,0,,0.091,0.022,
16227450,BROOKLYN,11223,03/18/2016,03/19/2016,0.002,0,,0.073,0.053,
16227512,NEW YORK,10029,03/18/2016,03/19/2016,0,0,,0.043,0.031,
16227318,NEW YORK,10002,03/18/2016,03/19/2016,0.053,0,,0.295,0.014,
16227330,BROOKLYN,11233,03/18/2016,03/19/2016,0,0,,0.022,0.008,
16227369,BROOKLYN,11229,03/18/2016,03/19/2016,0,0,,0.034,0.006,
16227546,BRONX,10460,03/18/2016,03/19/2016,0,0,,0.158,0.064,
16227585,BROOKLYN,11249,03/18/2016,03/19/2016,0,0,,0.007,0.007,
16227351,BRONX,10472,03/18/2016,03/19/2016,0,0,,0.033,0.008,
16227581,BROOKLYN,11237,03/18/2016,03/19/2016,0,0,,0.063,0.019,
16227374,BRONX,10467,03/18/2016,03/19/2016,0.002,0,,0.056,0.022,
16227428,BROOKLYN,11212,03/18/2016,03/19/2016,0,0,,0.031,0.013,
16227448,NEW YORK,10025,03/18/2016,03/19/2016,0,0,,0.038,0.011,
16227479,BROOKLYN,11207,03/18/2016,03/19/2016,0.001,0,,0.069,0.026,
16227542,BROOKLYN,11224,03/18/2016,03/19/2016,0,0,,0.035,0.014,
16227523,BRONX,10456,03/18/2016,03/19/2016,0.005,0,,0.526,0.045,
16227562,Bronx,10458,03/18/2016,03/19/2016,0.007,0,,0.047,0.005,
16227421,JAMAICA,11433,03/18/2016,03/19/2016,0,0,,0.197,0.011,
16227440,BRONX,10473,03/18/2016,03/19/2016,0.012,0.003,,0.413,0.051,
16227486,NEW YORK,10029,03/18/2016,03/19/2016,0,0,,0.014,0.006,
16227402,BRONX,10466,03/18/2016,03/19/2016,0,0,,0.031,0.033,
16227415,BRONX,10465,03/18/2016,03/19/2016,0,0,,0.043,0.008,
16227427,BROOKLYN,11212,03/18/2016,03/19/2016,0,0,,0.029,0.013,
16227482,BROOKLYN,11212,03/18/2016,03/19/2016,0,0,,0.141,0.052,
15223847,JACKSON HEIGHTS,11372,03/18/2016,03/22/2016,0,0,,0.187,0.068,
16227412,NEW YORK,10029,03/18/2016,03/19/2016,0,0,,0.066,0.006,
16227437,BROOKLYN,11231,03/18/2016,03/19/2016,0.002,0,,0.118,0.018,
16227459,NEW YORK,10027,03/18/2016,03/19/2016,0,0,,0.03,0.031,
16227323,NEW YORK,10002,03/18/2016,03/19/2016,0.099,0.001,,0.142,0.008,
16227568,BROOKLYN,11221,03/18/2016,03/19/2016,0.005,0,,0.061,0.018,
16227481,BROOKLYN,11212,03/18/2016,03/19/2016,0,0,,0.077,0.039,
16227467,BROOKLYN,11208,03/18/2016,03/19/2016,0,0,,0.015,0.01,
16227455,BROOKLYN,11206,03/18/2016,03/19/2016,0,0,,0.019,0.02,
16227483,BROOKLYN,11212,03/18/2016,03/19/2016,0,0,,0.225,0.073,
16227485,NEW YORK,10029,03/18/2016,03/19/2016,0.002,0,,0.018,0.004,
16227494,BRONX,10456,03/18/2016,03/19/2016,0,0,,0.01,0.004,
16227496,BROOKLYN,11206,03/18/2016,03/19/2016,0.001,0,,0.147,0.017,
16227353,BRONX,10472,03/18/2016,03/19/2016,0.002,0,,0.036,0.007,
16227394,FRESH MEADOWS,11365,03/18/2016,03/19/2016,0.003,0,,0.068,0.013,
16227525,BRONX,10456,03/18/2016,03/19/2016,0.001,0,,0.179,0.031,
16227570,BRONX,10451,03/18/2016,03/19/2016,0.006,0,,0.049,0.019,
16227575,BROOKLYN,11233,03/18/2016,03/19/2016,0.947,0.003,,1.083,0.015,
16227458,NEW YORK,10027,03/18/2016,03/19/2016,0,0,,0.008,0.007,
16227403,BRONX,10466,03/18/2016,03/19/2016,0,0,,0.057,0.047,
16227325,NEW YORK,10029,03/18/2016,03/19/2016,0.001,0,,0.28,0.011,
16227363,BRONX,10469,03/18/2016,03/19/2016,0.006,0,,0.126,0.038,
16227439,BRONX,10473,03/18/2016,03/19/2016,0.003,0.003,,0.205,0.078,
16227468,BROOKLYN,11208,03/18/2016,03/19/2016,0,0,,0.08,0.027,
16227376,ASTORIA,11106,03/18/2016,03/19/2016,0.002,0,,0.176,0.035,
16227456,BROOKLYN,11206,03/18/2016,03/19/2016,0.001,0,,0.079,0.032,
16227541,BROOKLYN,11224,03/18/2016,03/19/2016,0.012,0,,0.603,0.069,
16227573,BROOKLYN,11221,03/18/2016,03/19/2016,0.001,0,,0.042,0.007,
16227316,LONG ISLAND CITY,11101,03/18/2016,03/19/2016,0.017,0.005,,0.172,0.085,
16227454,BROOKLYN,11206,03/18/2016,03/19/2016,0,0,,0.027,0.013,
16227314,NEW YORK,10039,03/18/2016,03/19/2016,0,0.005,,0.062,0.335,
16227422,BRONX,10472,03/18/2016,03/19/2016,0,0,,0.037,0.017,
16227560,BROOKLYN,11224,03/18/2016,03/19/2016,0,0,,0.085,0.03,
16227594,NEW YORK,10025,03/18/2016,03/19/2016,0,0,,0.087,0.016,
16227441,BRONX,10473,03/18/2016,03/19/2016,0.009,0.007,,0.154,0.235,
16227388,BRONX,10463,03/18/2016,03/19/2016,0,0,,0.057,0.032,
16227404,BRONX,10466,03/18/2016,03/19/2016,0,0,,0.011,0.019,
16227398,FAR ROCKAWAY,11691,03/18/2016,03/19/2016,0.004,0,,0.045,0.008,
16227466,BROOKLYN,11208,03/18/2016,03/19/2016,0.001,0,,0.173,0.02,
16227586,BROOKLYN,11213,03/18/2016,03/19/2016,0.001,0,,0.239,0.021,
16227395,FRESH MEADOWS,11365,03/18/2016,03/19/2016,0,0,,0.069,0.046,
16227457,NEW YORK,10027,03/18/2016,03/19/2016,0.007,0.001,,0.015,0.005,
16227345,NEW YORK,10038,03/18/2016,03/19/2016,0,0,,0.028,0.029,
16227405,BRONX,10466,03/18/2016,03/19/2016,0,0,,0.028,0.041,
16227334,BROOKLYN,11212,03/18/2016,03/19/2016,0.001,0,,0.025,0.006,
16225226,STATEN ISLAND,10304,03/18/2016,03/28/2016,0,0,,0.197,0.098,
16227397,FAR ROCKAWAY,11691,03/18/2016,03/19/2016,0.003,0,,0.097,0.016,
16227536,NEW YORK,10025,03/18/2016,03/19/2016,0,0,,0.031,0.014,
16227548,NEW YORK,10029,03/18/2016,03/19/2016,0.002,0,,0.037,0.007,
16227565,BROOKLYN,11249,03/18/2016,03/19/2016,0,0,,0.132,0.018,
16227386,BRONX,10463,03/18/2016,03/19/2016,0,0,,0.026,0.005,
16227469,BROOKLYN,11208,03/18/2016,03/19/2016,0.001,0,,0.306,0.058,
16227587,NEW YORK,10030,03/18/2016,03/19/2016,0,0,,0.295,0.085,
16227326,NEW YORK,10029,03/18/2016,03/19/2016,0.002,0,,0.03,0.01,
16227584,BROOKLYN,11213,03/18/2016,03/19/2016,0.005,0,,0.17,0.018,
16227375,ASTORIA,11106,03/18/2016,03/19/2016,0,0,,0.153,0.01,
16227564,BROOKLYN,11249,03/18/2016,03/19/2016,0,0,,0.12,0.024,
16227438,BRONX,10473,03/18/2016,03/19/2016,0,0,,0.045,0.015,
16227211,NEW YORK,10009,03/18/2016,03/19/2016,0,0,,0.017,0.011,
16227591,BROOKLYN,11205,03/18/2016,03/19/2016,0,0,,0.012,0.007,
16227344,NEW YORK,10038,03/18/2016,03/19/2016,0,0,,0.008,0.009,
16227385,BRONX,10463,03/18/2016,03/19/2016,0,0,,0.031,0.021,
16227588,NEW YORK,10030,03/18/2016,03/19/2016,0,0,,0.094,0.053,
16227434,BRONX,10452,03/18/2016,03/19/2016,0.002,0,,0.066,0.03,
16227547,NEW YORK,10029,03/18/2016,03/19/2016,1.249,0,,1.757,0.007,
16227384,BRONX,10463,03/18/2016,03/19/2016,0.001,0,,0.045,0.018,
16226477,BROOKLYN,11220,03/18/2016,03/28/2016,0,0,,0.028,0.01,
16227528,BRONX,10454,03/18/2016,03/19/2016,0,0,,0.031,0.007,
16227359,NEW YORK,10027,03/18/2016,03/19/2016,0,0,,0.015,0.006,
16227392,STATEN ISLAND,10306,03/18/2016,03/19/2016,0.675,0.158,,7.734,0.723,
16227378,ASTORIA,11106,03/18/2016,03/19/2016,0,0,,0.068,0.004,
16227488,FAR ROCKAWAY,11691,03/18/2016,03/19/2016,0,0,,0.027,0.016,
16227442,NEW YORK,10027,03/18/2016,03/19/2016,0.014,0,,0.1,0.014,
16227501,NEW YORK,10030,03/18/2016,03/19/2016,0,0,,0.052,0.006,
16227360,NEW YORK,10027,03/18/2016,03/19/2016,0,0,,0.009,0.009,
16227382,BRONX,10463,03/18/2016,03/19/2016,0.002,0,,0.087,0.041,
16227529,BRONX,10454,03/18/2016,03/19/2016,0,0,,0.139,0.035,
16227348,NEW YORK,10026,03/18/2016,03/19/2016,0.002,0.003,,0.079,0.079,
16227453,BRONX,10454,03/18/2016,03/19/2016,0,0.001,,0.018,0.022,
